"animal","gene","sex","zygosity","week","weight"
"1175",37884913,"2768",1,1,16.428571428,29.28
"1176",37884909,"2768",1,1,16.428571428,27.82
"1177",37884948,"2768",1,1,16.428571428,30.4
"1178",37748066,"2768",0,1,16.428571428,23
"1179",37748062,"2768",0,1,16.428571428,26.26
"1180",37884917,"2768",1,1,16.428571428,27
"1181",91998061,"2836",0,0,7,17.21
"1182",91998061,"2836",0,0,8,19.1
"1183",91998061,"2836",0,0,9,18.6
"1184",91998062,"2836",0,0,7,17.11
"1185",91998062,"2836",0,0,8,17.67
"1186",91998062,"2836",0,0,9,18.11
"1187",91998063,"2836",1,0,7,21.22
"1188",91998063,"2836",1,0,8,22.48
"1189",91998063,"2836",1,0,9,22.41
"1190",91998064,"2836",1,0,7.285714285,20.76
"1191",91998064,"2836",1,0,8.285714285,23.09
"1192",91998064,"2836",1,0,9.285714285,23.55
"1193",91998065,"2836",1,0,7.285714285,22.15
"1194",91998065,"2836",1,0,8.285714285,23.59
"1195",91998065,"2836",1,0,9.285714285,24.09
"1196",91998066,"2836",0,0,7.285714285,17.2
"1197",91998066,"2836",0,0,8.285714285,17.92
"1198",91998066,"2836",0,0,9.285714285,18.33
"1199",91998067,"2836",0,0,7.285714285,13.87
"1200",91998067,"2836",0,0,8.285714285,15.13
"1201",91998067,"2836",0,0,9.285714285,15.6
"1202",91998068,"2836",1,0,7.285714285,19.87
"1203",91998068,"2836",1,0,8.285714285,21.42
"1204",91998068,"2836",1,0,9.285714285,21.71
"1205",91998069,"2836",0,0,7.571428571,16.65
"1206",91998069,"2836",0,0,8.571428571,17.56
"1207",91998069,"2836",0,0,9.571428571,17.95
"1208",91998070,"2836",0,0,7.571428571,17.43
"1209",91998070,"2836",0,0,8.571428571,18.67
"1210",91998070,"2836",0,0,9.571428571,18.9
"1211",91998071,"2836",0,0,7.571428571,16.66
"1212",91998071,"2836",0,0,8.571428571,18.2
"1213",91998071,"2836",0,0,9.571428571,18.31
"1214",91998072,"2836",0,0,7.571428571,17.25
"1215",91998072,"2836",0,0,8.571428571,18.66
"1216",91998072,"2836",0,0,9.571428571,19.44
"1217",91998073,"2836",1,0,7.571428571,21.01
"1218",91998073,"2836",1,0,8.571428571,21.56
"1219",91998073,"2836",1,0,9.571428571,22.49
"1220",91998074,"2836",1,0,7.571428571,20.48
"1221",91998074,"2836",1,0,8.571428571,21.87
"1222",91998074,"2836",1,0,9.571428571,22.68
"1223",91998075,"2836",1,0,7.571428571,17.9
"1224",91998075,"2836",1,0,8.571428571,19.15
"1225",91998075,"2836",1,0,9.571428571,19.51
"1226",91998076,"2836",1,0,7.571428571,20.3
"1227",91998076,"2836",1,0,8.571428571,22.68
"1228",91998076,"2836",1,0,9.571428571,23.03
"1229",91998061,"2836",0,0,10,19.51
"1230",91998061,"2836",0,0,11,19.8
"1231",91998061,"2836",0,0,12,21.18
"1232",91998061,"2836",0,0,14,20.41
"1233",91998062,"2836",0,0,10,18.63
"1234",91998062,"2836",0,0,11,19.48
"1235",91998062,"2836",0,0,12,19.46
"1236",91998062,"2836",0,0,14,20.01
"1237",91998063,"2836",1,0,10,23.25
"1238",91998063,"2836",1,0,11,23.16
"1239",91998063,"2836",1,0,12,23.39
"1240",91998063,"2836",1,0,14,23.65
"1241",91998064,"2836",1,0,10.285714285,25.08
"1242",91998064,"2836",1,0,11.285714285,25.92
"1243",91998064,"2836",1,0,12.285714285,26.95
"1244",91998064,"2836",1,0,14.285714285,26.75
"1245",91998065,"2836",1,0,10.285714285,25.03
"1246",91998065,"2836",1,0,11.285714285,25.88
"1247",91998065,"2836",1,0,12.285714285,26.58
"1248",91998065,"2836",1,0,14.285714285,26.43
"1249",91998066,"2836",0,0,10.285714285,19.23
"1250",91998066,"2836",0,0,11.285714285,19.78
"1251",91998066,"2836",0,0,12.285714285,20.01
"1252",91998066,"2836",0,0,14.285714285,19.67
"1253",91998067,"2836",0,0,10.285714285,16.17
"1254",91998067,"2836",0,0,11.285714285,16.89
"1255",91998067,"2836",0,0,12.285714285,17.23
"1256",91998067,"2836",0,0,14.285714285,17.45
"1257",91998068,"2836",1,0,10.285714285,23.02
"1258",91998068,"2836",1,0,11.285714285,23.65
"1259",91998068,"2836",1,0,12.285714285,24.21
"1260",91998068,"2836",1,0,14.285714285,25.24
"1261",91998069,"2836",0,0,10.571428571,18.61
"1262",91998069,"2836",0,0,11.571428571,20.15
"1263",91998069,"2836",0,0,12.571428571,19.72
"1264",91998069,"2836",0,0,14.571428571,19.78
"1265",91998070,"2836",0,0,10.571428571,19.42
"1266",91998070,"2836",0,0,11.571428571,20.34
"1267",91998070,"2836",0,0,12.571428571,21.58
"1268",91998070,"2836",0,0,14.571428571,21.07
"1269",91998071,"2836",0,0,10.571428571,19.1
"1270",91998071,"2836",0,0,11.571428571,19.24
"1271",91998071,"2836",0,0,12.571428571,19.8
"1272",91998071,"2836",0,0,14.571428571,18.39
"1273",91998072,"2836",0,0,10.571428571,20.63
"1274",91998072,"2836",0,0,11.571428571,21.36
"1275",91998072,"2836",0,0,12.571428571,21.32
"1276",91998072,"2836",0,0,14.571428571,20.96
"1277",91998073,"2836",1,0,10.571428571,23.61
"1278",91998073,"2836",1,0,11.571428571,24.06
"1279",91998073,"2836",1,0,12.571428571,25.7
"1280",91998073,"2836",1,0,14.571428571,26.1
"1281",91998074,"2836",1,0,10.571428571,24.18
"1282",91998074,"2836",1,0,11.571428571,24.96
"1283",91998074,"2836",1,0,12.571428571,26.38
"1284",91998074,"2836",1,0,14.571428571,26.6
"1285",91998075,"2836",1,0,10.571428571,20.52
"1286",91998075,"2836",1,0,11.571428571,20.59
"1287",91998075,"2836",1,0,12.571428571,21.34
"1288",91998075,"2836",1,0,14.571428571,21.4
"1289",91998076,"2836",1,0,10.571428571,24.17
"1290",91998076,"2836",1,0,11.571428571,24.76
"1291",91998076,"2836",1,0,12.571428571,25.49
"1292",91998076,"2836",1,0,14.571428571,25.43
"1293",91998061,"2836",0,0,16,21.16
"1294",91998062,"2836",0,0,16,21
"1295",91998063,"2836",1,0,16,24.81
"1296",91998064,"2836",1,0,16.285714285,27.58
"1297",91998065,"2836",1,0,16.285714285,25.67
"1298",91998066,"2836",0,0,16.285714285,21.92
"1299",91998067,"2836",0,0,16.285714285,18.84
"1300",91998068,"2836",1,0,16.285714285,25.39
"1301",91998069,"2836",0,0,16.571428571,21.96
"1302",91998070,"2836",0,0,16.571428571,23.19
"1303",91998071,"2836",0,0,16.571428571,21.14
"1304",91998072,"2836",0,0,16.571428571,23.73
"1305",91998073,"2836",1,0,16.571428571,26.56
"1306",91998075,"2836",1,0,16.571428571,21.86
"1307",91998076,"2836",1,0,16.571428571,25.25
"1308",91998061,"2836",0,0,17,21.95
"1309",91998062,"2836",0,0,17,21.79
"1310",91998063,"2836",1,0,17,26.44
"1311",91998064,"2836",1,0,17.285714285,29.25
"1312",91998065,"2836",1,0,17.285714285,27.18
"1313",91998066,"2836",0,0,17.285714285,23.45
"1314",91998067,"2836",0,0,17.285714285,18.42
"1315",91998068,"2836",1,0,17.285714285,27.03
"1316",91998069,"2836",0,0,17.571428571,23.02
"1317",91998070,"2836",0,0,17.571428571,25.59
"1318",91998071,"2836",0,0,17.571428571,22.98
"1319",91998072,"2836",0,0,17.571428571,24.69
"1320",91998073,"2836",1,0,17.571428571,28.51
"1321",91998075,"2836",1,0,17.571428571,23.85
"1322",91998076,"2836",1,0,17.571428571,27.43
"1323",91998061,"2836",0,0,13,21.4
"1324",91998061,"2836",0,0,15,20.94
"1325",91998062,"2836",0,0,13,19.8
"1326",91998062,"2836",0,0,15,20.07
"1327",91998063,"2836",1,0,13,24.17
"1328",91998063,"2836",1,0,15,23.96
"1329",91998064,"2836",1,0,13.285714285,27.04
"1330",91998064,"2836",1,0,15.285714285,27.29
"1331",91998065,"2836",1,0,13.285714285,27.7
"1332",91998065,"2836",1,0,15.285714285,26.11
"1333",91998066,"2836",0,0,13.285714285,20.22
"1334",91998066,"2836",0,0,15.285714285,21.69
"1335",91998067,"2836",0,0,13.285714285,17.85
"1336",91998067,"2836",0,0,15.285714285,18.57
"1337",91998068,"2836",1,0,13.285714285,25.05
"1338",91998068,"2836",1,0,15.285714285,24.89
"1339",91998069,"2836",0,0,13.571428571,20.64
"1340",91998069,"2836",0,0,15.571428571,20.6
"1341",91998070,"2836",0,0,13.571428571,21.47
"1342",91998070,"2836",0,0,15.571428571,21.09
"1343",91998071,"2836",0,0,13.571428571,20.05
"1344",91998071,"2836",0,0,15.571428571,19.76
"1345",91998072,"2836",0,0,13.571428571,20.96
"1346",91998072,"2836",0,0,15.571428571,21.87
"1347",91998073,"2836",1,0,13.571428571,26.98
"1348",91998073,"2836",1,0,15.571428571,26.44
"1349",91998074,"2836",1,0,13.571428571,27.05
"1350",91998074,"2836",1,0,15.571428571,26.61
"1351",91998075,"2836",1,0,13.571428571,22.05
"1352",91998075,"2836",1,0,15.571428571,21.48
"1353",91998076,"2836",1,0,13.571428571,26.12
"1354",91998076,"2836",1,0,15.571428571,24.66
"1355",127749181,"2836",1,0,4.714285714,14.06
"1356",127749181,"2836",1,0,5.714285714,14.48
"1357",127749181,"2836",1,0,9.714285714,15.23
"1358",127749181,"2836",1,0,11.714285714,15.89
"1359",127749181,"2836",1,0,14.714285714,18.82
"1360",127741878,"2836",1,0,4.428571428,11.62
"1361",127741878,"2836",1,0,5.428571428,16.88
"1362",127741878,"2836",1,0,6.428571428,20.78
"1363",127749181,"2836",1,0,7.714285714,13.76
"1364",91998061,"2836",0,0,5,16.88
"1365",127749181,"2836",1,0,12.714285714,16.63
"1366",91998069,"2836",0,0,6.571428571,15.76
"1367",91998062,"2836",0,0,6,16.47
"1368",91998074,"2836",1,0,5.571428571,19.27
"1369",91998075,"2836",1,0,6.571428571,17.4
"1370",91998064,"2836",1,0,5.285714285,19.18
"1371",91998065,"2836",1,0,6.285714285,21.69
"1372",91998063,"2836",1,0,5,18.95
"1373",91998071,"2836",0,0,5.571428571,16.34
"1374",91998072,"2836",0,0,6.571428571,17.39
"1375",91998067,"2836",0,0,5.285714285,14.86
"1376",127749181,"2836",1,0,8.714285714,14.75
"1377",91998061,"2836",0,0,6,17.1
"1378",127749181,"2836",1,0,13.714285714,17.44
"1379",91998073,"2836",1,0,5.571428571,18.34
"1380",91998074,"2836",1,0,6.571428571,20.95
"1381",91998076,"2836",1,0,5.571428571,18.65
"1382",91998064,"2836",1,0,6.285714285,21.47
"1383",91998068,"2836",1,0,5.285714285,18.93
"1384",91998063,"2836",1,0,6,21.45
"1385",91998070,"2836",0,0,5.571428571,17.26
"1386",91998071,"2836",0,0,6.571428571,16.58
"1387",91998066,"2836",0,0,5.285714285,15.91
"1388",127749181,"2836",1,0,6.714285714,13.8
"1389",91998067,"2836",0,0,6.285714285,14.36
"1390",127749181,"2836",1,0,10.714285714,15.82
"1391",91998069,"2836",0,0,5.571428571,13.92
"1392",91998062,"2836",0,0,5,16.88
"1393",127749181,"2836",1,0,15.714285714,19.28
"1394",91998073,"2836",1,0,6.571428571,20.14
"1395",91998075,"2836",1,0,5.571428571,16.33
"1396",91998076,"2836",1,0,6.571428571,20.36
"1397",91998065,"2836",1,0,5.285714285,20.11
"1398",91998068,"2836",1,0,6.285714285,20.35
"1399",91998070,"2836",0,0,6.571428571,17.86
"1400",91998072,"2836",0,0,5.571428571,16.9
"1401",91998066,"2836",0,0,6.285714285,16.93
"1402",127741878,"2836",1,0,7.428571428,22.49
"1403",127741878,"2836",1,0,8.428571428,22.94
"1404",127741878,"2836",1,0,9.428571428,23.21
"1405",127741878,"2836",1,0,11.428571428,25.08
"1406",127741878,"2836",1,0,10.428571428,25.31
"1407",127741878,"2836",1,0,13.428571428,26.4
"1408",127741878,"2836",1,0,12.428571428,25.72
"1409",127741878,"2836",1,0,14.428571428,26.67
"1410",127741878,"2836",1,0,17.428571428,26.33
"1411",127741878,"2836",1,0,15.428571428,27.24
"1412",127741878,"2836",1,0,16.428571428,27.16
"1413",127741878,"2836",1,0,18.428571428,26.36
"1414",130776574,"3029",1,1,3.857142857,18.4
"1415",130776574,"3029",1,1,5.857142857,24.4
"1416",130776574,"3029",1,1,7.857142857,26.6
"1417",130776574,"3029",1,1,8.857142857,26.7
"1418",130776574,"3029",1,1,10.857142857,29.1
"1419",130776574,"3029",1,1,11.857142857,29.3
"1420",130776574,"3029",1,1,12.714285714,30.4
"1421",130776574,"3029",1,1,14,31.8
"1422",130776574,"3029",1,1,14.714285714,31.2
"1423",130776574,"3029",1,1,16,32.9
"1424",130776572,"3029",0,1,3.857142857,15.8
"1425",130776572,"3029",0,1,5.857142857,19.5
"1426",130776572,"3029",0,1,7.857142857,20.3
"1427",130776572,"3029",0,1,8.857142857,20.7
"1428",130776572,"3029",0,1,10.857142857,22
"1429",130776572,"3029",0,1,12.714285714,23.3
"1430",130776572,"3029",0,1,14,26
"1431",130776572,"3029",0,1,14.714285714,25.5
"1432",130776572,"3029",0,1,16,25
"1433",130776584,"3029",1,1,4,18
"1434",130776584,"3029",1,1,6,24.1
"1435",130776584,"3029",1,1,8,27.7
"1436",130776584,"3029",1,1,9,28.7
"1437",130776584,"3029",1,1,11,31.3
"1438",130776584,"3029",1,1,12,32.3
"1439",130776584,"3029",1,1,12.857142857,33.9
"1440",130776584,"3029",1,1,14.142857142,35
"1441",130776584,"3029",1,1,14.857142857,34.2
"1442",130776584,"3029",1,1,16.142857142,35.3
"1443",130776583,"3029",1,1,4,16.7
"1444",130776583,"3029",1,1,6,21.3
"1445",130776583,"3029",1,1,8,24.2
"1446",130776583,"3029",1,1,9,25.1
"1447",130776583,"3029",1,1,11,28
"1448",130776583,"3029",1,1,12,29.2
"1449",130776583,"3029",1,1,12.857142857,29.7
"1450",130776583,"3029",1,1,14.142857142,31
"1451",130776583,"3029",1,1,14.857142857,30.3
"1452",130776583,"3029",1,1,16.142857142,31.2
"1453",130776582,"3029",1,1,4,15
"1454",130776582,"3029",1,1,6,21.4
"1455",130776582,"3029",1,1,8,24.1
"1456",130776582,"3029",1,1,9,24
"1457",130776582,"3029",1,1,11,26.2
"1458",130776582,"3029",1,1,12,27
"1459",130776582,"3029",1,1,12.857142857,27.9
"1460",130776582,"3029",1,1,14.142857142,28.8
"1461",130776582,"3029",1,1,14.857142857,28.5
"1462",130776582,"3029",1,1,16.142857142,29.3
"1463",130776581,"3029",0,1,4,15
"1464",130776581,"3029",0,1,6,18.3
"1465",130776581,"3029",0,1,8,20.2
"1466",130776581,"3029",0,1,9,20.9
"1467",130776581,"3029",0,1,11,22
"1468",130776581,"3029",0,1,12.857142857,24.2
"1469",130776581,"3029",0,1,14.142857142,26.5
"1470",130776581,"3029",0,1,14.857142857,25.8
"1471",130776581,"3029",0,1,16.142857142,26.1
"1472",130776580,"3029",0,1,4,15.1
"1473",130776580,"3029",0,1,6,18.3
"1474",130776580,"3029",0,1,8,20
"1475",130776580,"3029",0,1,9,20.7
"1476",130776580,"3029",0,1,11,24.1
"1477",130776580,"3029",0,1,12.857142857,25.2
"1478",130776580,"3029",0,1,14.142857142,27.3
"1479",130776580,"3029",0,1,14.857142857,26.2
"1480",130776580,"3029",0,1,16.142857142,26.2
"1481",130776590,"3029",0,1,4,14.4
"1482",130776590,"3029",0,1,6,18.6
"1483",130776590,"3029",0,1,8,20.6
"1484",130776590,"3029",0,1,9,21.5
"1485",130776590,"3029",0,1,11,24.1
"1486",130776590,"3029",0,1,12.857142857,24.9
"1487",130776590,"3029",0,1,14.142857142,27.9
"1488",130776590,"3029",0,1,14.857142857,27.1
"1489",130776590,"3029",0,1,16.142857142,27.5
"1490",130780756,"3029",0,1,4,14
"1491",130780756,"3029",0,1,6,18.6
"1492",130780756,"3029",0,1,8,20
"1493",130780756,"3029",0,1,9,20.9
"1494",130780756,"3029",0,1,11,22.1
"1495",130780756,"3029",0,1,12.857142857,23.3
"1496",130780756,"3029",0,1,13.857142857,23.5
"1497",130780756,"3029",0,1,14.571428571,23
"1498",130780756,"3029",0,1,15.857142857,23.4
"1499",130780754,"3029",0,1,4,11.9
"1500",130780754,"3029",0,1,6,16.4
"1501",130780754,"3029",0,1,8,18
"1502",130780754,"3029",0,1,9,19.1
"1503",130780754,"3029",0,1,11,20.2
"1504",130780754,"3029",0,1,12.857142857,21.3
"1505",130780754,"3029",0,1,13.857142857,22.7
"1506",130780754,"3029",0,1,14.571428571,22.2
"1507",130780754,"3029",0,1,15.857142857,22
"1508",130782912,"3029",1,1,4,17.1
"1509",130782912,"3029",1,1,6,22.4
"1510",130782912,"3029",1,1,8,24.8
"1511",130782912,"3029",1,1,9,25.2
"1512",130782912,"3029",1,1,11,28.2
"1513",130782912,"3029",1,1,12,28.6
"1514",130782912,"3029",1,1,13.142857142,30
"1515",130782912,"3029",1,1,13.857142857,29.7
"1516",130782912,"3029",1,1,14.857142857,29.6
"1517",130782912,"3029",1,1,16.142857142,31
"1518",130782911,"3029",1,1,4,16.5
"1519",130782911,"3029",1,1,6,23.4
"1520",130782911,"3029",1,1,8,25.5
"1521",130782911,"3029",1,1,9,25.4
"1522",130782911,"3029",1,1,11,26.8
"1523",130782911,"3029",1,1,12,27.5
"1524",130782911,"3029",1,1,13.142857142,27.7
"1525",130782911,"3029",1,1,13.857142857,28.4
"1526",130782911,"3029",1,1,14.857142857,28.7
"1527",130782911,"3029",1,1,16.142857142,29.6
"1528",130782910,"3029",1,1,4,15.6
"1529",130782910,"3029",1,1,6,21.9
"1530",130782910,"3029",1,1,8,24.3
"1531",130782910,"3029",1,1,9,24.2
"1532",130782910,"3029",1,1,11,25.7
"1533",130782910,"3029",1,1,12,26.5
"1534",130782910,"3029",1,1,13.142857142,27.3
"1535",130782910,"3029",1,1,13.857142857,27.9
"1536",130782910,"3029",1,1,14.857142857,27.7
"1537",130782910,"3029",1,1,16.142857142,28.5
"1538",130783040,"3043",1,0,4,19.1
"1539",130783040,"3043",1,0,6,24.8
"1540",130783040,"3043",1,0,8,27.8
"1541",130783040,"3043",1,0,9,27.9
"1542",130783040,"3043",1,0,11,30.2
"1543",130783040,"3043",1,0,12.285714285,31.6
"1544",130783040,"3043",1,0,13.142857142,32.7
"1545",130783040,"3043",1,0,14.285714285,32.6
"1546",130783040,"3043",1,0,15.142857142,32.4
"1547",130783040,"3043",1,0,16,33.3
"1548",130783042,"3043",1,0,4,19.9
"1549",130783042,"3043",1,0,6,24.8
"1550",130783042,"3043",1,0,8,26.9
"1551",130783042,"3043",1,0,9,27.1
"1552",130783042,"3043",1,0,11,28.6
"1553",130783042,"3043",1,0,12.285714285,29.8
"1554",130783042,"3043",1,0,13.142857142,30.9
"1555",130783042,"3043",1,0,14.285714285,30.9
"1556",130783042,"3043",1,0,15.142857142,30.6
"1557",130783042,"3043",1,0,16,31.4
"1558",130783034,"3043",1,0,4,19.5
"1559",130783034,"3043",1,0,6,24.8
"1560",130783034,"3043",1,0,8,27.6
"1561",130783034,"3043",1,0,9,27.9
"1562",130783034,"3043",1,0,11,29.5
"1563",130783034,"3043",1,0,12.285714285,30
"1564",130783034,"3043",1,0,13.142857142,30.6
"1565",130783034,"3043",1,0,14.285714285,30.4
"1566",130783034,"3043",1,0,15.142857142,30.3
"1567",130783034,"3043",1,0,16,31.8
"1568",130783037,"3043",0,0,4,16.7
"1569",130783037,"3043",0,0,6,19.6
"1570",130783037,"3043",0,0,8,21.7
"1571",130783037,"3043",0,0,9,23.1
"1572",130783037,"3043",0,0,11,24.8
"1573",130783037,"3043",0,0,13.142857142,28.7
"1574",130783037,"3043",0,0,14.285714285,30
"1575",130783037,"3043",0,0,15.142857142,29.7
"1576",130783037,"3043",0,0,16,29.1
"1577",130783031,"3043",0,0,4,14.8
"1578",130783031,"3043",0,0,6,19.1
"1579",130783031,"3043",0,0,8,21.1
"1580",130783031,"3043",0,0,9,22.6
"1581",130783031,"3043",0,0,11,24.1
"1582",130783031,"3043",0,0,13.142857142,24.6
"1583",130783031,"3043",0,0,14.285714285,25.4
"1584",130783031,"3043",0,0,15.142857142,25.4
"1585",130783031,"3043",0,0,16,25.9
"1586",130783085,"3043",1,0,4,19.1
"1587",130783085,"3043",1,0,6,26.1
"1588",130783085,"3043",1,0,8,27.2
"1589",130783085,"3043",1,0,9,28.8
"1590",130783085,"3043",1,0,10,30.2
"1591",130783085,"3043",1,0,11,31
"1592",130783085,"3043",1,0,11.714285714,31.6
"1593",130783085,"3043",1,0,12.571428571,33
"1594",130783085,"3043",1,0,13.857142857,34.2
"1595",130783085,"3043",1,0,14.714285714,32.6
"1596",130783085,"3043",1,0,15.714285714,34.7
"1597",130783086,"3043",1,0,4,18.4
"1598",130783086,"3043",1,0,6,25.3
"1599",130783086,"3043",1,0,8,28.3
"1600",130783086,"3043",1,0,9,28.9
"1601",130783086,"3043",1,0,10,30.8
"1602",130783086,"3043",1,0,11,31.8
"1603",130783086,"3043",1,0,11.714285714,32
"1604",130783086,"3043",1,0,12.571428571,33.3
"1605",130783086,"3043",1,0,13.857142857,36.4
"1606",130783086,"3043",1,0,14.714285714,34.7
"1607",130783086,"3043",1,0,15.714285714,36.2
"1608",130783081,"3043",1,0,4,17.5
"1609",130783081,"3043",1,0,6,23.9
"1610",130783081,"3043",1,0,8,28.9
"1611",130783081,"3043",1,0,9,27.5
"1612",130783081,"3043",1,0,10,28.7
"1613",130783081,"3043",1,0,11,29.4
"1614",130783081,"3043",1,0,11.714285714,29.9
"1615",130783081,"3043",1,0,12.571428571,30.9
"1616",130783081,"3043",1,0,13.857142857,31.8
"1617",130783081,"3043",1,0,14.714285714,30.5
"1618",130783081,"3043",1,0,15.714285714,31.7
"1619",130783097,"3043",1,0,3.857142857,16.7
"1620",130783097,"3043",1,0,5.857142857,23.2
"1621",130783097,"3043",1,0,7.857142857,26
"1622",130783097,"3043",1,0,8.857142857,26.7
"1623",130783097,"3043",1,0,10.857142857,27.6
"1624",130783097,"3043",1,0,12.142857142,28.7
"1625",130783097,"3043",1,0,13,28.8
"1626",130783097,"3043",1,0,14.142857142,28.6
"1627",130783097,"3043",1,0,15,28.4
"1628",130783097,"3043",1,0,15.857142857,29.9
"1629",130783095,"3043",0,0,3.857142857,14
"1630",130783095,"3043",0,0,5.857142857,18.6
"1631",130783095,"3043",0,0,7.857142857,20.8
"1632",130783095,"3043",0,0,8.857142857,21.9
"1633",130783095,"3043",0,0,10.857142857,25.6
"1634",130783095,"3043",0,0,13,26.5
"1635",130783095,"3043",0,0,14.142857142,26
"1636",130783095,"3043",0,0,15,25
"1637",130783095,"3043",0,0,15.857142857,25.8
"1638",130778305,"3043",0,0,4,13.9
"1639",130778305,"3043",0,0,6,17
"1640",130778305,"3043",0,0,8,18.1
"1641",130778305,"3043",0,0,9.142857142,18.6
"1642",130778305,"3043",0,0,11,19.3
"1643",130778305,"3043",0,0,12.857142857,20.2
"1644",130778305,"3043",0,0,14,22.4
"1645",130778305,"3043",0,0,15,21.5
"1646",130778305,"3043",0,0,16,21.5
"1647",130778304,"3043",0,0,4,13.3
"1648",130778304,"3043",0,0,6,17
"1649",130778304,"3043",0,0,8,17.8
"1650",130778304,"3043",0,0,9.142857142,17.9
"1651",130778304,"3043",0,0,11,18.7
"1652",130778304,"3043",0,0,12.857142857,20.3
"1653",130778304,"3043",0,0,14,22.8
"1654",130778304,"3043",0,0,15,21.3
"1655",130778304,"3043",0,0,16,21.3
"1656",130778326,"3043",0,0,4,13.8
"1657",130778326,"3043",0,0,6,17.8
"1658",130778326,"3043",0,0,8,18.1
"1659",130778326,"3043",0,0,9.142857142,18.9
"1660",130778326,"3043",0,0,11,19.4
"1661",130778326,"3043",0,0,12.857142857,20.9
"1662",130778326,"3043",0,0,14,22.1
"1663",130778326,"3043",0,0,15,21.2
"1664",130778326,"3043",0,0,16,21.1
"1665",130778321,"3043",0,0,4,13.6
"1666",130778321,"3043",0,0,6,17.5
"1667",130778321,"3043",0,0,8,18.3
"1668",130778321,"3043",0,0,9.142857142,18.1
"1669",130778321,"3043",0,0,11,19
"1670",130778321,"3043",0,0,12.857142857,19.6
"1671",130778321,"3043",0,0,14,21.4
"1672",130778321,"3043",0,0,15,20.4
"1673",130778321,"3043",0,0,16,20.7
"1674",130783401,"3045",1,0,16.714285714,37.8
"1675",130780569,"3045",0,0,4,16.5
"1676",130780569,"3045",0,0,6,19
"1677",130780569,"3045",0,0,8,20.6
"1678",130780569,"3045",0,0,9.142857142,20.6
"1679",130780569,"3045",0,0,11,21.8
"1680",130780569,"3045",0,0,13,23.9
"1681",130780569,"3045",0,0,14,24.8
"1682",130780569,"3045",0,0,15,24.1
"1683",130780569,"3045",0,0,16.285714285,24.3
"1684",130780570,"3045",0,0,4,14.9
"1685",130780570,"3045",0,0,6,17.1
"1686",130780570,"3045",0,0,8,19.1
"1687",130780570,"3045",0,0,9.142857142,19.6
"1688",130780570,"3045",0,0,11,20.3
"1689",130780570,"3045",0,0,13,22.1
"1690",130780570,"3045",0,0,14,23.1
"1691",130780570,"3045",0,0,15,22.8
"1692",130780570,"3045",0,0,16.285714285,22.9
"1693",130780561,"3045",1,0,4,15.6
"1694",130780561,"3045",1,0,6,19.9
"1695",130780561,"3045",1,0,8,22.2
"1696",130780561,"3045",1,0,9.142857142,23.3
"1697",130780561,"3045",1,0,11,26
"1698",130780561,"3045",1,0,12.142857142,26.8
"1699",130780561,"3045",1,0,13,27
"1700",130780561,"3045",1,0,14,27.8
"1701",130780561,"3045",1,0,15,27.8
"1702",130780561,"3045",1,0,16.285714285,29.5
"1703",130780560,"3045",1,0,4,14.1
"1704",130780560,"3045",1,0,6,18.9
"1705",130780560,"3045",1,0,8,21.3
"1706",130780560,"3045",1,0,9.142857142,22.9
"1707",130780560,"3045",1,0,11,24.2
"1708",130780560,"3045",1,0,12.142857142,25
"1709",130780560,"3045",1,0,13,25.5
"1710",130780560,"3045",1,0,14,26.3
"1711",130780560,"3045",1,0,15,26.2
"1712",130780560,"3045",1,0,16.285714285,26.4
"1713",130780559,"3045",1,0,4,13.7
"1714",130780559,"3045",1,0,6,19
"1715",130780559,"3045",1,0,8,21.4
"1716",130780559,"3045",1,0,9.142857142,22.1
"1717",130780559,"3045",1,0,11,23.6
"1718",130780559,"3045",1,0,12.142857142,24.1
"1719",130780559,"3045",1,0,13,24.2
"1720",130780559,"3045",1,0,14,24.4
"1721",130780559,"3045",1,0,15,25
"1722",130780559,"3045",1,0,16.285714285,26.4
"1723",130780557,"3045",0,0,4,12.3
"1724",130780557,"3045",0,0,6,16.5
"1725",130780557,"3045",0,0,8,17.3
"1726",130780557,"3045",0,0,9.142857142,18.4
"1727",130780557,"3045",0,0,11,19.6
"1728",130780557,"3045",0,0,13,21.2
"1729",130780557,"3045",0,0,14,22.1
"1730",130780557,"3045",0,0,15,21
"1731",130780557,"3045",0,0,16.285714285,21.3
"1732",130780568,"3045",1,0,4,15.3
"1733",130780568,"3045",1,0,6,21.9
"1734",130780568,"3045",1,0,8,24.7
"1735",130780568,"3045",1,0,9.142857142,25.3
"1736",130780568,"3045",1,0,11,26
"1737",130780568,"3045",1,0,12.142857142,27.1
"1738",130780568,"3045",1,0,13,27.7
"1739",130780568,"3045",1,0,14,28.2
"1740",130780568,"3045",1,0,15,28.5
"1741",130780568,"3045",1,0,16.285714285,29.8
"1742",130780563,"3045",0,0,4,12.2
"1743",130780563,"3045",0,0,6,17
"1744",130780563,"3045",0,0,8,18.2
"1745",130780563,"3045",0,0,9.142857142,19.1
"1746",130780563,"3045",0,0,11,20.5
"1747",130780563,"3045",0,0,13,21.8
"1748",130780563,"3045",0,0,14,23
"1749",130780563,"3045",0,0,15,21.5
"1750",130780563,"3045",0,0,16.285714285,22
"1751",130781671,"3045",0,0,4,14.2
"1752",130781671,"3045",0,0,6,18
